run_path,experiment_tag,dataset,method,seed,arch,class_per_task,n_tasks,n_forget,n_epochs,protect_ratio,lambda_protect,retrain_steps,request_schedule_file,final_avg_accuracy,average_forgetting,Fu,WorstDrop,Au,t_reset,t_retrain,t_forget_total,num_updated_params,overlap_s_t,overlap_s_share,overlap_s_share_crit,overlap_s_share_ratio,overlap_s_share_crit_ratio
runs/cifar100/T10_F3/pall_modified/seed_0/20260423_172954,ablation_c100_t10_e1_s0_v1,cifar100,pall_modified,0,subnet_resnet18,5,10,3,1,0.1,0.0,50,/Users/fateme/Documents/Uni/project/my thesis/code/Overlap-Aware-Selective-Forgetting-/schedules/cifar100_t10_f3_seed0.json,0.4528571494988033,0.07879999727010727,0.0039999910763331425,0.018000006675720215,0.20000000298023224,0.0014147500041872263,9.348605709004914,9.350020459009102,1764150,2234425,1764150,176415,0.7895319825010909,0.1
runs/cifar100/T10_F3/pall_modified/seed_0/20260423_173726,ablation_c100_t10_e1_s0_v1,cifar100,pall_modified,0,subnet_resnet18,5,10,3,1,0.1,0.1,50,/Users/fateme/Documents/Uni/project/my thesis/code/Overlap-Aware-Selective-Forgetting-/schedules/cifar100_t10_f3_seed0.json,0.45771428516932894,0.06959999948740006,0.0077142843178340526,0.02399998903274536,0.20000000298023224,0.0013858329912181944,11.28537295901333,11.286758792004548,1764221,2234423,1764221,176423,0.7895644647410092,0.10000051014016952
runs/cifar100/T10_F3/pall_modified/seed_0/20260423_174511,ablation_c100_t10_e1_s0_v1,cifar100,pall_modified,0,subnet_resnet18,5,10,3,1,0.2,0.0,50,/Users/fateme/Documents/Uni/project/my thesis/code/Overlap-Aware-Selective-Forgetting-/schedules/cifar100_t10_f3_seed0.json,0.4525714261191232,0.07019999772310256,0.001142863716397935,0.021999984979629517,0.20000000298023224,0.0013792089885100722,9.182059083977947,9.183438292966457,1764268,2234424,1764268,352854,0.7895851458809966,0.20000022672292417
runs/cifar100/T10_F3/pall_modified/seed_0/20260424_113931,ablation_c100_t10_e1_s0_v1,cifar100,pall_modified,0,subnet_resnet18,5,10,3,1,0.2,0.1,50,/Users/fateme/Documents/Uni/project/my thesis/code/Overlap-Aware-Selective-Forgetting-/schedules/cifar100_t10_f3_seed0.json,0.4594285786151886,0.06899998784065246,-0.0005714467593601613,0.013999998569488525,0.20000000298023224,0.0013398329901974648,11.229179417015985,11.230519250006182,1764124,2234423,1764124,352825,0.7895210530861883,0.20000011337071544
